id,lat,lng
GD1-13P518,37.87589595044747,118.78244175649458
GD1-13P614,37.8663388903595,118.78580226766162
GD1-13X208,37.860601435408476,118.78589102957736
GD1-13X21,37.878176306105885,118.77670048660379
GD1-13X212,37.86518795586223,118.78582732264148
GD1-13X312,37.86421220417051,118.78688723184847
GD1-13X3307,37.8597036110383,118.79032986482223
GD1-13X3308,37.859732172091604,118.79031180806628
GD1-13X3311,37.86409373882247,118.78667983655785
GD1-13X3312,37.864111059376825,118.78672570685733
GD1-13X702,37.85176673741125,118.79549381941116
GD1-13X818,37.876295206213406,118.77867823938733
GD1-13X913,37.86997928471546,118.78707200354644
GD1-13XJ9,37.862706006739906,118.78819166122607
GD1-13XN14,37.870321115143824,118.78680752777446
GD1-13XN19,37.876952591840286,118.77630740443622
GD1-13XN4,37.85176604453126,118.7955392469538
GD1-13XN410,37.86260226731572,118.7880528006762
GD1-13XN414,37.8701981666274,118.7868954690781
GD1-13XN71,37.85937301094185,118.79040628721876
GD1-13XN712,37.86589244789833,118.78583694337736
GD1-1-4,37.84488713646769,118.77481070915447
GD1-14-013,37.86853713981538,118.78801443714357
GD1-14-11,37.865248583288604,118.78863946698169
GD1-14-13,37.868483384285675,118.78680858872582
GD1-1-414,37.85951614735279,118.76286751658529
GD1-14-15,37.87147740890618,118.78451717911351
GD1-14-16,37.86668659172638,118.78796970647068
GD1-14-17,37.874266053543586,118.782697950252
GD1-1-418,37.86549527864128,118.75821469690828
GD1-14-19,37.87791139546959,118.77962632596231
GD1-14-213,37.86741704022117,118.78791918104427
GD1-14-215,37.870354986247285,118.78576286176784
GD1-14-3,37.85253903382067,118.79889819382528
GD1-14-311,37.86480806515228,118.78946968569538
GD1-14-315,37.871213551388394,118.785283571177
GD1-14-319,37.87739449220667,118.78134137337499
GD1-14-320,37.87821051351156,118.7786106589239
GD1-14-405,37.85498914727908,118.79743529802543
GD1-14-409,37.86163281865158,118.7921199120909
GD1-14-413,37.867673685589274,118.78792538431136
GD1-14-417,37.87406977190743,118.78376148508355
GD1-14-5,37.85571997077732,118.79529432690045
GD1-14-504,37.85412605304797,118.7970280462039
GD1-14-508,37.85690655876372,118.79368700368221
GD1-14-509,37.857062760247274,118.79348627561787
GD1-14-511,37.86105039862555,118.79087865255855
GD1-14-514,37.86266973541857,118.79028153482186
GD1-14-516,37.86713991766654,118.78718522128463
GD1-14-609,37.862485189021264,118.79234508812696
GD1-14-610,37.86322457405211,118.78993134969092
GD1-14-8,37.85916735783531,118.79415084700962
GD1-14-817,37.874649085997234,118.78238897411278
GD1-14-819,37.87765698381559,118.78096128380002
GD1-14-9,37.86161476742237,118.79064233584376
GD1-14-914,37.86448379185795,118.78768920558774
GD1-14C405,37.85505408721965,118.79745959848535
GD1-14C819,37.87730471963603,118.78072549878449
GD1-14CN19,37.8784880670484,118.77961747468606
GD1-14G10,37.860708243611704,118.79234749165097
GD1-14G14,37.86456579727727,118.7895547299984
GD1-14G20,37.870514621634726,118.78533488455865
GD1-14G22,37.87238618624164,118.78399362134331
GD1-14G6,37.85692491942051,118.79543717856147
GD1-14J10,37.86332242665609,118.79016097458667
GD1-14N15,37.87209772810172,118.78460033175057
GD1-14N19,37.87817838429902,118.7792463358345
GD1-14N3,37.852613156892055,118.79876366090058
GD1-14N413,37.86772082809588,118.7886765181623
GD1-14N509,37.856427894912166,118.79672036501762
GD1-14N8,37.85907730700673,118.7941486635074
GD1-14N9,37.86174257655921,118.79082723116855
GD1-14NB8,37.859406859678586,118.79454297133302
GD1-14X1,37.85085289474536,118.79501721293168
GD1-14X205,37.85604091541649,118.80023310874206
GD1-14X209,37.859365816067914,118.79531460935108
GD1-14X210,37.86292105528022,118.79123584280886
GD1-14X308,37.86073196989367,118.79241624123063
GD1-14X521,37.879545027825884,118.77882460638914
GD1-14X522,37.87899189933808,118.7787658382444
GD1-14X904,37.8540166229311,118.79563929428247
GD1-14X905,37.854088317113124,118.79566375669818
GD1-14X910,37.86077283870319,118.79239450634168
GD1-14X912,37.862404122758946,118.7914568314152
GD1-14XJ11,37.86526105588182,118.78588988028832
GD1-14XN11,37.86706664164045,118.78681982043607
GD1-14XN13,37.868656224555984,118.78699458308589
GD1-14XN409,37.86230731802863,118.7914544874013
GD1-14XNC8,37.85884802163147,118.79382496297069
GD1-1-5,37.84532476340743,118.7720720487253
GD1-15-011,37.86706248260011,118.79020602797532
GD1-15-013,37.87078901645586,118.78654609481656
GD1-15-015,37.87350679332299,118.78613443993714
GD1-15-019,37.87960605646315,118.78253119205749
GD1-1-502,37.84365430997524,118.7759171420879
GD1-15-03,37.854522578498745,118.79878734690264
GD1-1-503,37.845081364554325,118.77342943406033
GD1-1-504,37.84647406860097,118.77262213464022
GD1-15-1,37.85155706288492,118.80066937250581
GD1-15-10,37.86588662716434,118.79022302493472
GD1-15-11,37.86772120073635,118.78924470468634
GD1-15-12,37.86921667958943,118.78805359128937
GD1-15-13,37.87062383931447,118.78704212101084
GD1-15-14,37.872248492501924,118.78594495140139
GD1-15-15,37.873917817219905,118.7848715419675
GD1-15-16,37.87543057657212,118.7837261203079
GD1-15-17,37.87701918074987,118.78262794112999
GD1-15-18,37.8785821669614,118.78173367287891
GD1-15-19,37.880164499019514,118.7804534077537
GD1-15-2,37.85350221873081,118.79923972321123
GD1-15-20,37.87906363464137,118.77908579264378
GD1-15-209,37.8648968219395,118.79251714690113
GD1-15-211,37.86748710393961,118.79012539626682
GD1-15-215,37.872068775446145,118.78650882277682
GD1-15-3,37.854878118877295,118.79836424945765
GD1-15-315,37.87054251513321,118.78824473864186
GD1-15-319,37.87688108767642,118.78371564902183
GD1-15-4,37.85656470451959,118.79661006851049
GD1-15-403,37.854663681362,118.7997224218129
GD1-15-407,37.86075952547732,118.79518935207753
GD1-15-411,37.866626960518694,118.79055911615224
GD1-15-415,37.873345775162484,118.7866533143893
GD1-15-419,37.879753893992536,118.78198921642026
GD1-15-420,37.880851947048505,118.7799698764755
GD1-15-5,37.85804916605912,118.79585076664097
GD1-15-51,37.85805955451751,118.7960555357401
GD1-15-521,37.881245766493265,118.78013847662129
GD1-15-6,37.859588343345955,118.79563815276938
GD1-15-609,37.86401432382579,118.79249576407163
GD1-15-611,37.868405612037435,118.78985216997211
GD1-15-612,37.8693029759345,118.78919205680644
GD1-15-613,37.87092692521244,118.78754946204731
GD1-15-7,37.86162591547738,118.79375596029715
GD1-15-705,37.85830632915523,118.795970628824
GD1-15-708,37.861884637277875,118.79362588112085
GD1-15-709,37.86469053901392,118.79112585285776
GD1-15-711,37.86781749379383,118.78942885092009
GD1-15-713,37.87023142754004,118.78707809565807
GD1-15-715,37.8738166702824,118.78470999788907
GD1-15-717,37.87681934749944,118.78273677332359
GD1-15-8,37.86302498276856,118.79283540388569
GD1-15-811,37.867272196475554,118.79018837633916
GD1-15-815,37.87373948359238,118.78534454615995
GD1-15-817,37.87654344661895,118.78429848014133
GD1-15-9,37.86436688650247,118.79152708594705
GD1-15-909,37.86406363936019,118.79088341526858
GD1-15-911,37.86737589884255,118.78944089531967
GD1-15-913,37.87127912364438,118.78689885642265
GD1-15-914,37.87305201510996,118.78582798270163
GD1-15N1,37.851885052764345,118.80072279661549
GD1-15N10,37.866074697480265,118.79029575607562
GD1-15N12,37.86952944191295,118.7882202456206
GD1-15N13,37.87054974623123,118.78747216236229
GD1-15N16,37.87551021895616,118.78352347572658
GD1-15N17,37.87711445108078,118.78288026793489
GD1-15N18,37.87880554402935,118.78155721124652
GD1-15N2,37.85312886583966,118.7989125304187
GD1-15N3,37.854802981222825,118.79883051940989
GD1-15N4,37.85638321624599,118.796696556637
GD1-15N6,37.85954972720506,118.79536452081929
GD1-15N7,37.861777442929366,118.79371418347289
GD1-15N8,37.86320785685995,118.79295346401194
GD1-15N9,37.86429276351499,118.79136620867594
GD1-15NB16,37.87418900404951,118.78480989976177
GD1-15P519,37.88083263076007,118.78422013742022
GD1-15X007,37.86085267093617,118.79232826535872
GD1-15X205,37.86400272940517,118.796535700757
GD1-15X206,37.86402267976086,118.796597886158
GD1-15X208,37.86291549911343,118.79115105536708
GD1-15X21,37.879501487061745,118.77961913528429
GD1-15X215,37.87328644510845,118.78609900251773
GD1-15X320,37.879297546227946,118.77988063041255
GD1-15X405,37.859462620641935,118.7953169581656
GD1-15X421,37.87942532274175,118.77989007086424
GD1-15X522,37.882327135272526,118.780710072528
GD1-15X5221,37.88106737594224,118.78329382223703
GD1-15X523,37.88083362764816,118.78028767170186
GD1-15X706,37.85942288450807,118.79038476946799
GD1-15X805,37.85648157864658,118.796744392073
GD1-15X819,37.881063258145666,118.78029320097347
GD1-15X901,37.85312616457991,118.8012983355957
GD1-15X902,37.853785784942765,118.80131439025492
GD1-15X903,37.85641666669821,118.80099212816856
GD1-15X907,37.86535038152783,118.79393717117914
GD1-15X908,37.86235459475758,118.79145563215086
GD1-15X910,37.866912861996376,118.79027058755709
GD1-15XN420,37.88039619197216,118.78032260091707
GD1-15XN61,37.86081630468248,118.79235010937872
GD1-15XNB7,37.862144711630314,118.79163235312528
GD1-16-011,37.866272705272834,118.79341409869083
GD1-16-013,37.870098199611945,118.78932493223692
GD1-16-11,37.86677991644039,118.79219914839271
GD1-16-13,37.86987275048416,118.78993312777513
GD1-16-15,37.872997752116326,118.7876222421035
GD1-1-616,37.86116461318729,118.75865718553406
GD1-16-17,37.87658996425528,118.78568612286519
GD1-1-618,37.86575735729247,118.75785730030232
GD1-16-19,37.87939761771006,118.78320808834086
GD1-16-20,37.881232937391495,118.78336600937675
GD1-16-205,37.85613771978379,118.80023546370778
GD1-16-21,37.882588283554306,118.78071636255343
GD1-16-213,37.8703163808262,118.788898380393
GD1-16-3,37.85409680692785,118.8012992376026
GD1-16-305,37.85649181948208,118.80108485165346
GD1-16-309,37.86369222161666,118.7964877084548
GD1-16-313,37.86948487862662,118.7911510338936
GD1-16-317,37.87570338564233,118.78682392180934
GD1-16-321,37.88158683582565,118.78260167872294
GD1-16-403,37.853470171450205,118.80280640521303
GD1-16-407,37.85973306790865,118.79825499623398
GD1-16-411,37.86635410097202,118.79398423867016
GD1-16-415,37.872610951969314,118.78906752354295
GD1-16-419,37.87914838007955,118.78479322164192
GD1-16-5,37.85733856534204,118.79887852127648
GD1-16-505,37.85554598460576,118.80019834538443
GD1-16-507,37.858936973719956,118.79862196304344
GD1-16-509,37.86159404870667,118.79584590597754
GD1-16-511,37.86500349903211,118.79261063675338
GD1-16-513,37.86852791971022,118.79128695216382
GD1-16-515,37.87089966456339,118.7896397864836
GD1-16-522,37.883485731957485,118.78123808259043
GD1-16-523,37.8848877770741,118.78145372392365
GD1-16-611,37.865610317293395,118.79417073902518
GD1-16-7,37.860005857761614,118.79646637453706
GD1-16-811,37.867256839775074,118.7922334302636
GD1-16-817,37.87572691442765,118.78646081721084
GD1-16-819,37.879130271989354,118.78361079205963
GD1-16-821,37.88198549782092,118.782747679938
GD1-16-9,37.86338138866115,118.79427576314572
GD1-16C17,37.87613410654405,118.78485684565365
GD1-16N11,37.86641504044161,118.79234939516361
GD1-16N13,37.869573855051016,118.79003953295012
GD1-16N15,37.872929194623225,118.78798424427778
GD1-16N17,37.876699404335454,118.78559784616606
GD1-16N3,37.85366368723483,118.80149320037401
GD1-16N513,37.86866888147314,118.79119945630065
GD1-16NB13,37.869721034330986,118.78954308516224
GD1-16P422,37.879058174452794,118.77974484916311
GD1-16X003,37.853818858743665,118.80136064083686
GD1-16X005,37.856415624082,118.8010602735562
GD1-16X007,37.86116882921793,118.79906254339548
GD1-16X009,37.86405866027403,118.79638297703465
GD1-16X015,37.87224798551195,118.78924057122018
GD1-16X206,37.86398078200895,118.79649221578485
GD1-16X209,37.866410381118015,118.79369015668107
GD1-16X211,37.867623621001556,118.79210595459332
GD1-16X212,37.867506772766426,118.78887315820408
GD1-16X22,37.88432079935051,118.78141732876088
GD1-16X322,37.880483802892954,118.78018832418121
GD1-16X521,37.88223292539589,118.78068507181591
GD1-16X524,37.88567922446322,118.7818365190968
GD1-16X807,37.86124174299794,118.79885979065038
GD1-16XN313,37.869695412598965,118.78974701461013
GD1-16XN321,37.88228245352072,118.78068626472475
GD1-16XN403,37.851584551799114,118.8041692444475
